sdtname,object-id,st-area(shape),district,timeperiod,total-tender-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,max-rain,mean-rain,count,sum-rain,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,total-rail-length,rail-count,total-road-length,health-centres-count,stname,dtname,st-area-sh,st-length-,remarks,dist-lgd,state-lgd,subdt-lgd,ac-no,st-length(shape),elevation-mean,slope-mean,stcode11,dtcode11,sub-district-code,urban-hhd,urban-electricity,urban-tele,urban-hhd-pipe,urban-no-sanitation,rural-hhd,total-hhd,avg-electricity,avg-tele,sd-piped-hhds-pct,sd-nosanitation-hhds-pct,total-hhd.1,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,repair-and-restoration-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score
,09-202,,Kasganj,2025_06,0.0,0.0,0.0,0.34,0.15,,276.45,0.0,0.0,0.0,0.0,0.87,104731.0,192142.0,1760048.0,2002,103223.0,28.0,234784.0,175.0,,,,,,,,,,,166.0,,,,,,,,,,,305895.0,11.1,2.0,22.77,8.5,,1,2,5,3,2025-2026,,,,0.32724557025432005,3
,09-202,,Kasganj,2025_07,0.0,0.0,0.0,0.71,0.34,,578.44,0.0,0.0,0.0,0.0,0.87,104731.0,192142.0,1760048.0,2002,103223.0,28.0,234784.0,175.0,,,,,,,,,,,166.0,,,,,,,,,,,305895.0,11.1,2.0,22.77,8.5,,1,3,5,3,2025-2026,,,,0.3898380088296638,3
,09-202,,Kasganj,2025_08,0.0,0.0,0.0,0.56,0.32,,578.58,0.0,0.0,0.0,0.0,0.87,104731.0,192142.0,1760048.0,2002,103223.0,28.0,234784.0,175.0,,,,,,,,,,,166.0,,,,,,,,,,,305895.0,11.1,2.0,22.77,8.5,,1,2,5,3,2025-2026,,,,0.3790051521520513,2
,09-202,,Kasganj,2025_09,0.0,0.0,0.0,0.39,0.24,,429.67,0.0,0.0,0.0,0.0,0.87,104731.0,192142.0,1760048.0,2002,103223.0,28.0,234784.0,175.0,,,,,,,,,,,166.0,,,,,,,,,,,305895.0,11.1,2.0,22.77,8.5,,1,3,5,3,2025-2026,,,,0.4786547474487457,3
,09-202,,Kasganj,2025_10,0.0,0.0,0.0,0.07,0.03,,52.62,0.0,0.0,0.0,0.0,0.87,104731.0,192142.0,1760048.0,2002,103223.0,28.0,234784.0,175.0,,,,,,,,,,,166.0,,,,,,,,,,,305895.0,11.1,2.0,22.77,8.5,,1,1,5,3,2025-2026,,,,0.23663293628242119,2
,09-202,,Kasganj,2025_11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.87,104731.0,192142.0,1760048.0,2002,103223.0,28.0,234784.0,175.0,,,,,,,,,,,166.0,,,,,,,,,,,305895.0,11.1,2.0,22.77,8.5,,1,2,5,3,2025-2026,,,,0.32758925279480033,2
,09-202,,Kasganj,2025_12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.87,104731.0,192142.0,1760048.0,2002,103223.0,28.0,234784.0,175.0,,,,,,,,,,,166.0,,,,,,,,,,,305895.0,11.1,2.0,22.77,8.5,,1,3,5,3,2025-2026,,,,0.47946823629830276,3
,09-202,,Kasganj,2026_01,0.0,0.0,0.0,0.03,0.02,,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,103223.0,28.0,234784.0,175.0,,,,,,,,,,,166.0,,,,,,,,,,,305895.0,11.1,2.0,22.77,8.5,,1,3,5,3,2025-2026,,,,0.48012571354791717,3
,09-202,,Kasganj,2026_02,0.0,0.0,0.0,0.01,0.0,,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,103223.0,28.0,234784.0,175.0,,,,,,,,,,,166.0,,,,,,,,,,,305895.0,11.1,2.0,22.77,8.5,,1,2,5,3,2025-2026,,,,0.3796045962891616,2
,09-202,,Kasganj,2026_03,94111031.0,94111031.0,0.0,0.01,0.0,,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,103223.0,28.0,234784.0,175.0,,,,,,,,,,,166.0,,,,,,,,,,,305895.0,11.1,2.0,22.77,8.5,,1,2,1,3,2025-2026,,,,0.27914105909252834,1
,09-202,,Kasganj,2026_04,0.0,0.0,0.0,0.07,0.03,,52.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,103223.0,28.0,234784.0,175.0,,,,,,,,,,,166.0,,,,,,,,,,,305895.0,11.1,2.0,22.77,8.5,,1,4,5,3,2026-2027,,,,0.577625937829009,4
,09-174,,Kaushambi,2025_04,0.0,0.0,0.0,0.03,0.02,,23.83,0.0,0.0,0.0,0.0,0.9,145292.0,230476.0,2204199.0,2370,53044.0,8.0,551426.0,192.0,,,,,,,,,,,100.0,,,,,,,,,,,414560.0,11.2,2.3,10.32,6.65,,1,1,5,2,2025-2026,,,,0.16724210199500877,1
,09-174,,Kaushambi,2025_05,0.0,0.0,0.0,0.04,0.02,,33.88,0.0,0.0,0.0,0.0,0.9,145292.0,230476.0,2204199.0,2370,53044.0,8.0,551426.0,192.0,,,,,,,,,,,100.0,,,,,,,,,,,414560.0,11.2,2.3,10.32,6.65,,1,1,5,2,2025-2026,,,,0.1285160015500323,1
,09-174,,Kaushambi,2025_06,0.0,0.0,0.0,0.28,0.2,,321.66,0.0,0.0,0.0,0.0,0.9,145292.0,230476.0,2204199.0,2370,53044.0,8.0,551426.0,192.0,,,,,,,,,,,100.0,,,,,,,,,,,414560.0,11.2,2.3,10.32,6.65,,1,2,5,2,2025-2026,,,,0.25685274905570993,2
,09-174,,Kaushambi,2025_07,0.0,0.0,0.0,0.54,0.42,,660.01,0.0,0.0,0.0,0.0,0.9,145292.0,230476.0,2204199.0,2370,53044.0,8.0,551426.0,192.0,,,,,,,,,,,100.0,,,,,,,,,,,414560.0,11.2,2.3,10.32,6.65,,1,2,5,2,2025-2026,,,,0.31711611603409157,3
,09-174,,Kaushambi,2025_08,0.0,0.0,0.0,0.51,0.41,,653.08,0.0,0.0,0.0,0.0,0.9,145292.0,230476.0,2204199.0,2370,53044.0,8.0,551426.0,192.0,,,,,,,,,,,100.0,,,,,,,,,,,414560.0,11.2,2.3,10.32,6.65,,1,1,5,2,2025-2026,,,,0.2840872042358403,1
,09-174,,Kaushambi,2025_09,0.0,0.0,0.0,0.14,0.1,,165.01,0.0,0.0,0.0,0.0,0.9,145292.0,230476.0,2204199.0,2370,53044.0,8.0,551426.0,192.0,,,,,,,,,,,100.0,,,,,,,,,,,414560.0,11.2,2.3,10.32,6.65,,1,1,5,2,2025-2026,,,,0.22379470107068786,1
,09-174,,Kaushambi,2025_10,0.0,0.0,0.0,0.09,0.08,,121.84,0.0,0.0,0.0,0.0,0.9,145292.0,230476.0,2204199.0,2370,53044.0,8.0,551426.0,192.0,,,,,,,,,,,100.0,,,,,,,,,,,414560.0,11.2,2.3,10.32,6.65,,1,1,5,2,2025-2026,,,,0.22379470107068786,1
,09-174,,Kaushambi,2025_11,0.0,0.0,0.0,0.0,0.0,,2.39,0.0,0.0,0.0,0.0,0.9,145292.0,230476.0,2204199.0,2370,53044.0,8.0,551426.0,192.0,,,,,,,,,,,100.0,,,,,,,,,,,414560.0,11.2,2.3,10.32,6.65,,1,1,5,2,2025-2026,,,,0.22379470107068786,1
,09-174,,Kaushambi,2025_12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.9,145292.0,230476.0,2204199.0,2370,53044.0,8.0,551426.0,192.0,,,,,,,,,,,100.0,,,,,,,,,,,414560.0,11.2,2.3,10.32,6.65,,1,1,5,2,2025-2026,,,,0.22587388276947803,1
,09-174,,Kaushambi,2026_01,0.0,0.0,0.0,0.0,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2370,53044.0,8.0,551426.0,192.0,,,,,,,,,,,100.0,,,,,,,,,,,414560.0,11.2,2.3,10.32,6.65,,2,1,5,3,2025-2026,,,,0.24083828890290118,1
,09-174,,Kaushambi,2026_02,0.0,0.0,0.0,0.0,0.0,,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2370,53044.0,8.0,551426.0,192.0,,,,,,,,,,,100.0,,,,,,,,,,,414560.0,11.2,2.3,10.32,6.65,,2,1,5,3,2025-2026,,,,0.24089453576835465,1
,09-174,,Kaushambi,2026_03,0.0,0.0,0.0,0.01,0.01,,10.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2370,53044.0,8.0,551426.0,192.0,,,,,,,,,,,100.0,,,,,,,,,,,414560.0,11.2,2.3,10.32,6.65,,2,1,5,3,2025-2026,,,,0.2711984518082124,1
,09-174,,Kaushambi,2026_04,0.0,0.0,0.0,0.03,0.02,,26.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2370,53044.0,8.0,551426.0,192.0,,,,,,,,,,,100.0,,,,,,,,,,,414560.0,11.2,2.3,10.32,6.65,,2,1,5,3,2026-2027,,,,0.23944273316825518,1
,09-153,,Kheri,2025_04,0.0,0.0,0.0,0.08,0.05,,386.8,0.0,0.0,0.0,0.0,0.74,293414.0,497266.0,5349581.0,3907,230656.0,69.0,1022014.0,520.0,,,,,,,,,,,147.0,,,,,,,,,,,854308.0,10.5,2.0,20.12,12.77,,2,5,5,4,2025-2026,,,,0.696083794441722,5
,09-153,,Kheri,2025_05,0.0,0.0,0.0,0.11,0.06,,406.46,0.0,0.0,0.0,0.0,0.74,293414.0,497266.0,5349581.0,3907,230656.0,69.0,1022014.0,520.0,,,,,,,,,,,147.0,,,,,,,,,,,854308.0,10.5,2.0,20.12,12.77,,2,3,5,4,2025-2026,,,,0.5062106834490062,4
,09-153,,Kheri,2025_06,0.0,0.0,0.0,0.35,0.25,,1761.27,0.0,0.0,0.0,0.0,0.74,293414.0,497266.0,5349581.0,3907,230656.0,69.0,1022014.0,520.0,,,,,,,,,,,147.0,,,,,,,,,,,854308.0,10.5,2.0,20.12,12.77,,2,3,5,4,2025-2026,,,,0.5067665280651409,4
,09-153,,Kheri,2025_07,0.0,0.0,0.0,0.67,0.3,,2203.42,0.0,0.0,0.0,0.0,0.74,293414.0,497266.0,5349581.0,3907,230656.0,69.0,1022014.0,520.0,,,,,,,,,,,147.0,,,,,,,,,,,854308.0,10.5,2.0,20.12,12.77,,2,2,5,4,2025-2026,,,,0.3502622614457381,3
,09-153,,Kheri,2025_08,1427814.0,0.0,1427814.0,1.1,0.61,,4284.09,0.0,0.0,0.0,0.0,0.74,293414.0,497266.0,5349581.0,3907,230656.0,69.0,1022014.0,520.0,,,,,,,,,,,147.0,,,,,,,,,,,854308.0,10.5,2.0,20.12,12.77,,2,4,5,4,2025-2026,,,,0.6343239102837123,5
,09-153,,Kheri,2025_09,1991382.0,1991382.0,0.0,0.46,0.25,,1755.94,0.0,0.0,0.0,0.0,0.74,293414.0,497266.0,5349581.0,3907,230656.0,69.0,1022014.0,520.0,,,,,,,,,,,147.0,,,,,,,,,,,854308.0,10.5,2.0,20.12,12.77,,2,3,3,4,2025-2026,,,,0.5197809574002948,4
,09-153,,Kheri,2025_10,0.0,0.0,0.0,0.11,0.03,,245.39,0.0,0.0,0.0,0.0,0.74,293414.0,497266.0,5349581.0,3907,230656.0,69.0,1022014.0,520.0,,,,,,,,,,,147.0,,,,,,,,,,,854308.0,10.5,2.0,20.12,12.77,,2,1,3,4,2025-2026,,,,0.2582810280855695,1
,09-153,,Kheri,2025_11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.74,293414.0,497266.0,5349581.0,3907,230656.0,69.0,1022014.0,520.0,,,,,,,,,,,147.0,,,,,,,,,,,854308.0,10.5,2.0,20.12,12.77,,2,1,3,4,2025-2026,,,,0.30123657994636815,1
,09-153,,Kheri,2025_12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.74,293414.0,497266.0,5349581.0,3907,230656.0,69.0,1022014.0,520.0,,,,,,,,,,,147.0,,,,,,,,,,,854308.0,10.5,2.0,20.12,12.77,,2,2,3,4,2025-2026,,,,0.41966968714496616,3
,09-153,,Kheri,2026_01,0.0,0.0,0.0,0.04,0.02,,146.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3907,230656.0,69.0,1022014.0,520.0,,,,,,,,,,,147.0,,,,,,,,,,,854308.0,10.5,2.0,20.12,12.77,,2,3,4,5,2025-2026,,,,0.4670850161620093,3
,09-153,,Kheri,2026_02,0.0,0.0,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3907,230656.0,69.0,1022014.0,520.0,,,,,,,,,,,147.0,,,,,,,,,,,854308.0,10.5,2.0,20.12,12.77,,2,1,5,5,2025-2026,,,,0.32747721482829184,1
,09-153,,Kheri,2026_03,0.0,0.0,0.0,0.03,0.01,,64.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3907,230656.0,69.0,1022014.0,520.0,,,,,,,,,,,147.0,,,,,,,,,,,854308.0,10.5,2.0,20.12,12.77,,2,2,5,5,2025-2026,,,,0.422094421304509,2
,09-153,,Kheri,2026_04,99531907.0,71066507.0,28465400.0,0.09,0.03,,218.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3907,230656.0,69.0,1022014.0,520.0,,,,,,,,,,,147.0,,,,,,,,,,,854308.0,10.5,2.0,20.12,12.77,,2,3,4,5,2026-2027,,,,0.5387314672475835,3
,09-189,,Kushi Nagar,2025_04,0.0,0.0,0.0,0.07,0.05,,131.86,0.0,0.0,0.0,0.0,0.95,333435.0,461618.0,4736311.0,3327,117719.0,38.0,884651.0,444.0,,,,,,,,,,,81.0,,,,,,,,,,,421688.0,13.4,2.2,20.93,8.84,,1,4,5,3,2025-2026,,,,0.6234410667095778,5
,09-189,,Kushi Nagar,2025_05,0.0,0.0,0.0,0.16,0.07,,178.04,0.0,0.0,0.0,0.0,0.95,333435.0,461618.0,4736311.0,3327,117719.0,38.0,884651.0,444.0,,,,,,,,,,,81.0,,,,,,,,,,,421688.0,13.4,2.2,20.93,8.84,,1,2,5,3,2025-2026,,,,0.3045735051534121,2
,09-189,,Kushi Nagar,2025_06,0.0,0.0,0.0,0.31,0.1,,251.06,0.0,0.0,0.0,0.0,0.95,333435.0,461618.0,4736311.0,3327,117719.0,38.0,884651.0,444.0,,,,,,,,,,,81.0,,,,,,,,,,,421688.0,13.4,2.2,20.93,8.84,,1,1,5,3,2025-2026,,,,0.18839960244917,1
,09-189,,Kushi Nagar,2025_07,0.0,0.0,0.0,0.23,0.14,,340.9,0.0,0.0,0.0,0.0,0.95,333435.0,461618.0,4736311.0,3327,117719.0,38.0,884651.0,444.0,,,,,,,,,,,81.0,,,,,,,,,,,421688.0,13.4,2.2,20.93,8.84,,1,1,5,3,2025-2026,,,,0.13526634342595636,1
,09-189,,Kushi Nagar,2025_08,0.0,0.0,0.0,0.67,0.26,,692.76,0.0,0.0,0.0,0.0,0.95,333435.0,461618.0,4736311.0,3327,117719.0,38.0,884651.0,444.0,,,,,,,,,,,81.0,,,,,,,,,,,421688.0,13.4,2.2,20.93,8.84,,1,1,5,3,2025-2026,,,,0.2622329255733862,1
,09-189,,Kushi Nagar,2025_09,0.0,0.0,0.0,0.58,0.23,,595.74,0.0,0.0,0.0,0.0,0.95,333435.0,461618.0,4736311.0,3327,117719.0,38.0,884651.0,444.0,,,,,,,,,,,81.0,,,,,,,,,,,421688.0,13.4,2.2,20.93,8.84,,1,2,5,3,2025-2026,,,,0.4020776698128384,2
,09-189,,Kushi Nagar,2025_10,0.0,0.0,0.0,0.72,0.35,,888.38,0.0,0.0,0.0,0.0,0.95,333435.0,461618.0,4736311.0,3327,117719.0,38.0,884651.0,444.0,,,,,,,,,,,81.0,,,,,,,,,,,421688.0,13.4,2.2,20.93,8.84,,1,5,5,3,2025-2026,,,,0.6822169879229409,5
,09-189,,Kushi Nagar,2025_11,0.0,0.0,0.0,0.05,0.01,,34.67,0.0,0.0,0.0,0.0,0.95,333435.0,461618.0,4736311.0,3327,117719.0,38.0,884651.0,444.0,,,,,,,,,,,81.0,,,,,,,,,,,421688.0,13.4,2.2,20.93,8.84,,1,5,5,3,2025-2026,,,,0.6418983673056671,5
,09-189,,Kushi Nagar,2025_12,1055111.0,1055111.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.95,333435.0,461618.0,4736311.0,3327,117719.0,38.0,884651.0,444.0,,,,,,,,,,,81.0,,,,,,,,,,,421688.0,13.4,2.2,20.93,8.84,,1,1,5,3,2025-2026,,,,0.23162245582208132,1
,09-189,,Kushi Nagar,2026_01,0.0,0.0,0.0,0.0,0.0,,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3327,117719.0,38.0,884651.0,444.0,,,,,,,,,,,81.0,,,,,,,,,,,421688.0,13.4,2.2,20.93,8.84,,1,1,5,3,2025-2026,,,,0.22673431142719896,1
,09-189,,Kushi Nagar,2026_02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3327,117719.0,38.0,884651.0,444.0,,,,,,,,,,,81.0,,,,,,,,,,,421688.0,13.4,2.2,20.93,8.84,,1,1,5,3,2025-2026,,,,0.2267887264886573,1
,09-189,,Kushi Nagar,2026_03,0.0,0.0,0.0,0.05,0.01,,33.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3327,117719.0,38.0,884651.0,444.0,,,,,,,,,,,81.0,,,,,,,,,,,421688.0,13.4,2.2,20.93,8.84,,1,2,5,3,2025-2026,,,,0.3574336909472408,2
,09-189,,Kushi Nagar,2026_04,0.0,0.0,0.0,0.09,0.05,,121.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3327,117719.0,38.0,884651.0,444.0,,,,,,,,,,,81.0,,,,,,,,,,,421688.0,13.4,2.2,20.93,8.84,,1,4,5,3,2026-2027,,,,0.5562745406657889,4
,09-167,,Lalitpur,2025_04,0.0,0.0,0.0,0.01,0.0,,17.93,0.0,0.0,0.0,0.0,0.89,104276.0,182661.0,1653999.0,1795,108639.0,33.0,697814.0,232.0,,,,,,,,,,,361.0,,,,,,,,,,,230713.0,10.6,2.0,32.89,10.94,,1,3,5,4,2025-2026,,,,0.4792471905703401,4
,09-167,,Lalitpur,2025_05,0.0,0.0,0.0,0.03,0.02,,72.77,0.0,0.0,0.0,0.0,0.89,104276.0,182661.0,1653999.0,1795,108639.0,33.0,697814.0,232.0,,,,,,,,,,,361.0,,,,,,,,,,,230713.0,10.6,2.0,32.89,10.94,,1,3,5,4,2025-2026,,,,0.42448909572594157,4
,09-167,,Lalitpur,2025_06,0.0,0.0,0.0,0.7,0.45,,1933.19,0.0,0.0,0.0,0.0,0.89,104276.0,182661.0,1653999.0,1795,108639.0,33.0,697814.0,232.0,,,,,,,,,,,361.0,,,,,,,,,,,230713.0,10.6,2.0,32.89,10.94,,1,5,5,4,2025-2026,,,,0.7298964794754678,5
,09-167,,Lalitpur,2025_07,0.0,0.0,0.0,1.29,1.1,,4872.35,0.0,0.0,0.0,0.0,0.89,104276.0,182661.0,1653999.0,1795,108639.0,33.0,697814.0,232.0,,,,,,,,,,,361.0,,,,,,,,,,,230713.0,10.6,2.0,32.89,10.94,,1,5,5,4,2025-2026,,,,0.7298964794754678,5
,09-167,,Lalitpur,2025_08,0.0,0.0,0.0,0.38,0.28,,1269.66,0.0,0.0,0.0,0.0,0.89,104276.0,182661.0,1653999.0,1795,108639.0,33.0,697814.0,232.0,,,,,,,,,,,361.0,,,,,,,,,,,230713.0,10.6,2.0,32.89,10.94,,1,3,5,4,2025-2026,,,,0.5514737634845154,4
,09-167,,Lalitpur,2025_09,0.0,0.0,0.0,0.39,0.22,,1018.29,0.0,0.0,0.0,0.0,0.89,104276.0,182661.0,1653999.0,1795,108639.0,33.0,697814.0,232.0,,,,,,,,,,,361.0,,,,,,,,,,,230713.0,10.6,2.0,32.89,10.94,,1,4,5,4,2025-2026,,,,0.6002363157294645,4
,09-167,,Lalitpur,2025_10,0.0,0.0,0.0,0.22,0.09,,411.59,0.0,0.0,0.0,0.0,0.89,104276.0,182661.0,1653999.0,1795,108639.0,33.0,697814.0,232.0,,,,,,,,,,,361.0,,,,,,,,,,,230713.0,10.6,2.0,32.89,10.94,,1,4,5,4,2025-2026,,,,0.6487830268605833,4
,09-167,,Lalitpur,2025_11,0.0,0.0,0.0,0.02,0.0,,14.58,0.0,0.0,0.0,0.0,0.89,104276.0,182661.0,1653999.0,1795,108639.0,33.0,697814.0,232.0,,,,,,,,,,,361.0,,,,,,,,,,,230713.0,10.6,2.0,32.89,10.94,,1,5,5,4,2025-2026,,,,0.6778892765110038,5
,09-167,,Lalitpur,2025_12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.89,104276.0,182661.0,1653999.0,1795,108639.0,33.0,697814.0,232.0,,,,,,,,,,,361.0,,,,,,,,,,,230713.0,10.6,2.0,32.89,10.94,,1,5,5,4,2025-2026,,,,0.7363014153068729,5
,09-167,,Lalitpur,2026_01,0.0,0.0,0.0,0.02,0.01,,64.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795,108639.0,33.0,697814.0,232.0,,,,,,,,,,,361.0,,,,,,,,,,,230713.0,10.6,2.0,32.89,10.94,,1,4,5,4,2025-2026,,,,0.5938412538157533,5
,09-167,,Lalitpur,2026_02,0.0,0.0,0.0,0.05,0.02,,84.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795,108639.0,33.0,697814.0,232.0,,,,,,,,,,,361.0,,,,,,,,,,,230713.0,10.6,2.0,32.89,10.94,,1,5,5,4,2025-2026,,,,0.7317266604748885,5
,09-167,,Lalitpur,2026_03,0.0,0.0,0.0,0.07,0.03,,132.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795,108639.0,33.0,697814.0,232.0,,,,,,,,,,,361.0,,,,,,,,,,,230713.0,10.6,2.0,32.89,10.94,,1,5,5,4,2025-2026,,,,0.7021943648444172,5
,09-167,,Lalitpur,2026_04,0.0,0.0,0.0,0.05,0.02,,83.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795,108639.0,33.0,697814.0,232.0,,,,,,,,,,,361.0,,,,,,,,,,,230713.0,10.6,2.0,32.89,10.94,,1,4,5,4,2026-2027,,,,0.5929888649489663,4
,09-157,,Lucknow,2025_04,0.0,0.0,0.0,0.11,0.04,,82.38,0.0,0.0,0.0,0.0,0.9,425933.0,462380.0,6441029.0,4072,225618.0,81.0,887353.0,435.0,,,,,,,,,,,121.0,,,,,,,,,,,858919.0,14.1,2.2,14.42,4.9,,2,4,5,2,2025-2026,,,,0.5560966486035885,4
,09-157,,Lucknow,2025_05,0.0,0.0,0.0,0.15,0.08,,170.95,0.0,0.0,0.0,0.0,0.9,425933.0,462380.0,6441029.0,4072,225618.0,81.0,887353.0,435.0,,,,,,,,,,,121.0,,,,,,,,,,,858919.0,14.1,2.2,14.42,4.9,,2,3,5,2,2025-2026,,,,0.44760176248614825,3
,09-157,,Lucknow,2025_06,0.0,0.0,0.0,0.2,0.11,,230.98,0.0,0.0,0.0,0.0,0.9,425933.0,462380.0,6441029.0,4072,225618.0,81.0,887353.0,435.0,,,,,,,,,,,121.0,,,,,,,,,,,858919.0,14.1,2.2,14.42,4.9,,2,1,5,2,2025-2026,,,,0.19094769106907436,1
,09-157,,Lucknow,2025_07,0.0,0.0,0.0,0.63,0.33,,740.06,0.0,0.0,0.0,0.0,0.9,425933.0,462380.0,6441029.0,4072,225618.0,81.0,887353.0,435.0,,,,,,,,,,,121.0,,,,,,,,,,,858919.0,14.1,2.2,14.42,4.9,,2,2,5,2,2025-2026,,,,0.2959062424704695,3
,09-157,,Lucknow,2025_08,0.0,0.0,0.0,0.73,0.54,,1226.65,0.0,0.0,0.0,0.0,0.9,425933.0,462380.0,6441029.0,4072,225618.0,81.0,887353.0,435.0,,,,,,,,,,,121.0,,,,,,,,,,,858919.0,14.1,2.2,14.42,4.9,,2,4,5,2,2025-2026,,,,0.5543468315974136,4
,09-157,,Lucknow,2025_09,0.0,0.0,0.0,0.35,0.28,,623.58,0.0,0.0,0.0,0.0,0.9,425933.0,462380.0,6441029.0,4072,225618.0,81.0,887353.0,435.0,,,,,,,,,,,121.0,,,,,,,,,,,858919.0,14.1,2.2,14.42,4.9,,2,3,5,2,2025-2026,,,,0.44812398746840226,3
,09-157,,Lucknow,2025_10,0.0,0.0,0.0,0.11,0.08,,186.14,0.0,0.0,0.0,0.0,0.9,425933.0,462380.0,6441029.0,4072,225618.0,81.0,887353.0,435.0,,,,,,,,,,,121.0,,,,,,,,,,,858919.0,14.1,2.2,14.42,4.9,,2,1,5,2,2025-2026,,,,0.2666176462551859,2
,09-157,,Lucknow,2025_11,0.0,0.0,0.0,0.0,0.0,,1.08,0.0,0.0,0.0,0.0,0.9,425933.0,462380.0,6441029.0,4072,225618.0,81.0,887353.0,435.0,,,,,,,,,,,121.0,,,,,,,,,,,858919.0,14.1,2.2,14.42,4.9,,2,1,5,2,2025-2026,,,,0.2429970437422605,1
,09-157,,Lucknow,2025_12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.9,425933.0,462380.0,6441029.0,4072,225618.0,81.0,887353.0,435.0,,,,,,,,,,,121.0,,,,,,,,,,,858919.0,14.1,2.2,14.42,4.9,,2,2,5,2,2025-2026,,,,0.3343196748718978,2
,09-157,,Lucknow,2026_01,0.0,0.0,0.0,0.03,0.01,,18.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4072,225618.0,81.0,887353.0,435.0,,,,,,,,,,,121.0,,,,,,,,,,,858919.0,14.1,2.2,14.42,4.9,,2,2,5,2,2025-2026,,,,0.33387795947442395,2
,09-157,,Lucknow,2026_02,0.0,0.0,0.0,0.02,0.01,,23.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4072,225618.0,81.0,887353.0,435.0,,,,,,,,,,,121.0,,,,,,,,,,,858919.0,14.1,2.2,14.42,4.9,,2,4,5,2,2025-2026,,,,0.5549920123490462,4
,09-157,,Lucknow,2026_03,0.0,0.0,0.0,0.05,0.03,,67.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4072,225618.0,81.0,887353.0,435.0,,,,,,,,,,,121.0,,,,,,,,,,,858919.0,14.1,2.2,14.42,4.9,,2,4,5,2,2025-2026,,,,0.554809594372798,4
,09-157,,Lucknow,2026_04,0.0,0.0,0.0,0.04,0.03,,63.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4072,225618.0,81.0,887353.0,435.0,,,,,,,,,,,121.0,,,,,,,,,,,858919.0,14.1,2.2,14.42,4.9,,2,2,5,2,2026-2027,,,,0.36714591752594916,2
,09-187,,Maharajganj,2025_04,0.0,0.0,0.0,0.05,0.04,,105.49,0.0,0.0,0.0,0.0,0.93,254905.0,356446.0,3731646.0,2628,88428.0,24.0,646363.0,353.0,,,,,,,,,,,92.0,,,,,,,,,,,736699.0,10.3,2.0,11.99,9.56,,2,4,5,4,2025-2026,,,,0.58311467389062,5
,09-187,,Maharajganj,2025_05,0.0,0.0,0.0,0.19,0.14,,362.78,0.0,0.0,0.0,0.0,0.93,254905.0,356446.0,3731646.0,2628,88428.0,24.0,646363.0,353.0,,,,,,,,,,,92.0,,,,,,,,,,,736699.0,10.3,2.0,11.99,9.56,,2,5,5,4,2025-2026,,,,0.7196935680664258,5
